,year,workstat,prestige,divorce,widowed,educ,reg16,babies,preteen,teens,income,region,attend,owngun,tvhours,vhappy,mothfath16,black,female,blackfemale,occattend,regattend,unem10,happy
144,1994,keeping house,52.0,no,iap,20.0,e. nor. central,0.0,1.0,0.0,$25000 or more,middle atlantic,every week,iap,4.0,0,0.0,1,1,1,0.0,0.0,0.0,1
145,1994,retired,60.0,no,iap,12.0,middle atlantic,1.0,1.0,0.0,$25000 or more,middle atlantic,2-3x a month,iap,2.9040189927081568,0,0.0,1,1,1,1.0,0.0,0.0,0
146,1994,working fulltime,64.0,no,yes,20.0,middle atlantic,0.0,0.0,0.0,$25000 or more,middle atlantic,2-3x a month,yes,3.0,0,1.0,1,1,1,1.0,0.0,1.0,1
147,1994,"unempl, laid off",31.0,no,iap,12.0,e. sou. central,0.0,0.0,0.0,$25000 or more,middle atlantic,never,iap,6.0,0,0.0,1,0,0,0.0,0.0,0.0,0
148,1994,working fulltime,42.0,no,iap,12.0,south atlantic,0.0,0.0,1.0,$25000 or more,middle atlantic,2-3x a month,iap,2.9040189927081568,0,1.0,1,0,0,1.0,0.0,0.0,1
149,1994,working fulltime,40.0,no,iap,12.0,e. sou. central,0.0,1.0,0.0,$25000 or more,middle atlantic,once a month,iap,4.0,0,0.0,1,1,1,1.0,0.0,1.0,1
150,1994,working parttime,53.0,no,iap,16.0,middle atlantic,1.0,1.0,0.0,$25000 or more,middle atlantic,sevrl times a yr,iap,2.9040189927081568,0,1.0,0,1,0,1.0,0.0,0.0,1
151,1994,keeping house,43.87754099367439,no,iap,16.0,middle atlantic,0.0,0.0,1.0,$25000 or more,middle atlantic,sevrl times a yr,iap,6.0,1,1.0,0,1,0,1.0,0.0,0.0,2
152,1994,working fulltime,53.0,no,iap,16.0,middle atlantic,1.0,0.0,0.0,$25000 or more,middle atlantic,sevrl times a yr,iap,1.0,0,1.0,0,0,0,1.0,0.0,0.0,1
153,1994,working fulltime,65.0,no,iap,16.0,middle atlantic,0.0,3.0,1.0,$25000 or more,middle atlantic,every week,iap,1.0,1,0.0,0,0,0,0.0,0.0,0.0,2
154,1994,working fulltime,51.0,no,iap,17.0,middle atlantic,0.0,0.0,1.0,$25000 or more,middle atlantic,every week,iap,1.0,0,1.0,0,0,0,0.0,0.0,1.0,1
155,1994,working fulltime,34.0,no,iap,16.0,middle atlantic,1.0,0.0,0.0,$25000 or more,middle atlantic,nrly every week,iap,1.0,0,1.0,0,0,0,0.0,1.0,1.0,1
156,1994,working parttime,35.0,no,iap,12.0,middle atlantic,0.0,0.0,0.0,$25000 or more,middle atlantic,2-3x a month,yes,2.9040189927081568,0,1.0,0,1,0,1.0,0.0,0.0,1
157,1994,working fulltime,42.0,yes,iap,12.0,new england,0.0,0.0,1.0,$25000 or more,middle atlantic,sevrl times a yr,iap,2.0,1,1.0,0,0,0,1.0,0.0,0.0,2
158,1994,working fulltime,49.0,no,iap,16.0,middle atlantic,0.0,0.0,0.0,$25000 or more,middle atlantic,2-3x a month,iap,3.0,0,1.0,0,0,0,1.0,0.0,0.0,1
159,1994,working parttime,46.0,no,iap,16.0,middle atlantic,0.0,1.0,1.0,$25000 or more,middle atlantic,sevrl times a yr,iap,2.0,1,1.0,0,1,0,1.0,0.0,0.0,2
160,1994,other,35.0,no,iap,16.0,middle atlantic,0.0,0.0,0.0,$25000 or more,middle atlantic,sevrl times a yr,iap,2.9040189927081568,0,1.0,0,0,0,1.0,0.0,0.0,1
161,1994,working fulltime,66.0,no,iap,17.0,foreign,1.0,1.0,0.0,$25000 or more,middle atlantic,every week,iap,2.9040189927081568,0,1.0,0,0,0,0.0,0.0,0.0,1
162,1994,working fulltime,42.0,no,iap,17.0,foreign,0.0,2.0,1.0,$25000 or more,middle atlantic,2-3x a month,yes,1.0,0,1.0,0,1,0,1.0,0.0,1.0,1
163,1994,working fulltime,86.0,no,iap,20.0,foreign,0.0,0.0,0.0,$25000 or more,middle atlantic,every week,iap,2.9040189927081568,0,1.0,0,0,0,0.0,0.0,0.0,1
164,1994,working fulltime,44.0,yes,iap,13.0,south atlantic,0.0,0.0,0.0,$25000 or more,middle atlantic,sevrl times a yr,yes,1.0,0,0.0,1,0,0,1.0,0.0,1.0,1
165,1994,working parttime,52.0,no,iap,16.0,middle atlantic,0.0,0.0,2.0,$25000 or more,middle atlantic,sevrl times a yr,iap,2.9040189927081568,0,1.0,0,1,0,1.0,0.0,0.0,1
166,1994,working fulltime,44.0,no,iap,12.0,middle atlantic,0.0,0.0,0.0,$25000 or more,middle atlantic,2-3x a month,iap,4.0,0,1.0,0,1,0,1.0,0.0,0.0,1
167,1994,retired,42.0,no,iap,8.0,middle atlantic,0.0,0.0,0.0,$25000 or more,middle atlantic,every week,iap,3.0,0,0.0,0,0,0,0.0,0.0,0.0,1
168,1994,working parttime,22.0,no,iap,12.0,middle atlantic,0.0,0.0,0.0,$10000 - 14999,middle atlantic,lt once a year,iap,1.0,0,1.0,1,0,0,0.0,0.0,1.0,1
169,1994,retired,36.0,yes,iap,8.0,middle atlantic,0.0,0.0,0.0,$25000 or more,middle atlantic,every week,iap,2.0,0,1.0,0,1,0,0.0,0.0,0.0,1
170,1994,keeping house,23.0,no,iap,13.0,middle atlantic,1.0,1.0,0.0,$25000 or more,middle atlantic,sevrl times a yr,yes,1.0,1,1.0,0,1,0,1.0,0.0,0.0,2
171,1994,working parttime,43.0,no,iap,12.0,middle atlantic,0.0,1.0,1.0,$25000 or more,middle atlantic,sevrl times a yr,yes,2.9040189927081568,0,1.0,0,1,0,1.0,0.0,1.0,1
172,1994,working fulltime,32.0,no,iap,12.0,middle atlantic,1.0,0.0,0.0,$25000 or more,middle atlantic,sevrl times a yr,iap,2.9040189927081568,1,1.0,0,0,0,1.0,0.0,0.0,2
173,1994,keeping house,40.0,no,iap,12.0,middle atlantic,0.0,0.0,0.0,$20000 - 24999,middle atlantic,once a year,iap,4.0,0,1.0,0,1,0,0.0,0.0,0.0,0
174,1994,working fulltime,51.0,no,iap,16.0,middle atlantic,0.0,0.0,0.0,$25000 or more,middle atlantic,more thn once wk,iap,1.0,0,1.0,0,1,0,0.0,1.0,1.0,1
175,1994,working fulltime,74.0,no,iap,18.0,middle atlantic,1.0,0.0,1.0,$25000 or more,middle atlantic,every week,iap,2.9040189927081568,1,1.0,0,1,0,0.0,0.0,0.0,2
176,1994,working fulltime,36.0,no,iap,9.0,middle atlantic,0.0,0.0,0.0,$25000 or more,middle atlantic,sevrl times a yr,iap,2.9040189927081568,0,1.0,0,1,0,1.0,0.0,0.0,0
177,1994,working fulltime,51.0,no,iap,12.0,middle atlantic,0.0,0.0,0.0,$25000 or more,middle atlantic,every week,iap,4.0,0,1.0,0,1,0,0.0,0.0,0.0,1
178,1994,working fulltime,51.0,no,iap,17.0,foreign,0.0,0.0,0.0,$25000 or more,middle atlantic,never,iap,2.9040189927081568,0,1.0,0,0,0,0.0,0.0,0.0,1
179,1994,working fulltime,42.0,no,iap,14.0,middle atlantic,0.0,1.0,3.0,$25000 or more,middle atlantic,once a year,iap,2.9040189927081568,0,1.0,0,0,0,0.0,0.0,0.0,1
180,1994,working fulltime,75.0,no,iap,19.0,middle atlantic,0.0,2.0,0.0,$25000 or more,middle atlantic,every week,iap,1.0,0,1.0,0,0,0,0.0,0.0,1.0,1
181,1994,retired,66.0,no,iap,17.0,middle atlantic,0.0,0.0,1.0,$25000 or more,middle atlantic,every week,iap,2.0,0,0.0,0,1,0,0.0,0.0,0.0,1
182,1994,working fulltime,61.0,no,iap,17.0,foreign,1.0,0.0,0.0,$25000 or more,middle atlantic,sevrl times a yr,iap,1.0,0,1.0,0,1,0,1.0,0.0,1.0,1
183,1994,working fulltime,49.0,no,iap,16.0,middle atlantic,0.0,0.0,0.0,$25000 or more,middle atlantic,once a month,iap,1.0,1,1.0,0,1,0,1.0,0.0,1.0,2
184,1994,retired,47.0,no,iap,14.0,foreign,0.0,0.0,0.0,$15000 - 19999,middle atlantic,every week,iap,1.0,0,1.0,0,1,0,0.0,0.0,0.0,1
185,1994,retired,51.0,yes,iap,12.0,pacific,0.0,0.0,0.0,$25000 or more,pacific,once a year,iap,4.0,1,0.0,0,0,0,0.0,0.0,0.0,2
186,1994,temp not working,64.0,yes,iap,18.0,foreign,1.0,0.0,0.0,$25000 or more,pacific,lt once a year,iap,1.0,1,1.0,0,0,0,0.0,0.0,1.0,2
187,1994,working fulltime,51.0,no,iap,16.0,middle atlantic,0.0,0.0,0.0,$25000 or more,pacific,once a year,iap,3.0,1,1.0,0,0,0,0.0,0.0,0.0,2
188,1994,keeping house,46.0,yes,iap,14.0,pacific,0.0,0.0,0.0,$25000 or more,pacific,once a year,iap,4.0,0,0.0,0,1,0,0.0,0.0,0.0,1
189,1994,working fulltime,31.0,yes,iap,12.0,pacific,0.0,0.0,0.0,$25000 or more,pacific,never,yes,2.9040189927081568,1,0.0,0,0,0,0.0,0.0,0.0,2
190,1994,keeping house,43.87754099367439,no,iap,11.0,pacific,0.0,0.0,0.0,$25000 or more,pacific,more thn once wk,iap,2.9040189927081568,1,0.0,0,1,0,0.0,1.0,0.0,2
191,1994,working fulltime,49.0,no,iap,13.0,pacific,0.0,0.0,0.0,$25000 or more,pacific,once a year,iap,1.0,0,1.0,0,1,0,0.0,0.0,0.0,1
192,1994,working fulltime,61.0,no,iap,16.0,foreign,0.0,0.0,0.0,$25000 or more,pacific,once a year,iap,1.0,0,0.0,0,0,0,0.0,0.0,1.0,1
193,1994,working fulltime,71.0,no,iap,16.0,pacific,0.0,0.0,0.0,$25000 or more,pacific,once a month,yes,1.0,0,0.0,1,1,1,1.0,0.0,1.0,1
194,1994,other,38.0,no,iap,18.0,foreign,1.0,1.0,1.0,$25000 or more,pacific,nrly every week,iap,4.0,0,1.0,0,0,0,0.0,1.0,0.0,1
195,1994,working fulltime,47.0,no,iap,14.0,mountain,1.0,0.0,0.0,$25000 or more,pacific,lt once a year,iap,4.0,0,1.0,0,0,0,0.0,0.0,1.0,1
196,1994,working fulltime,49.0,no,iap,16.0,pacific,0.0,0.0,2.0,$25000 or more,pacific,every week,iap,2.9040189927081568,1,1.0,0,0,0,0.0,0.0,0.0,2
197,1994,working fulltime,46.0,no,iap,12.0,middle atlantic,0.0,0.0,0.0,$25000 or more,pacific,every week,iap,2.0,1,1.0,0,1,0,0.0,0.0,1.0,2
198,1994,working fulltime,51.0,no,iap,14.0,pacific,0.0,0.0,2.0,$25000 or more,pacific,never,yes,2.9040189927081568,0,1.0,0,0,0,0.0,0.0,0.0,1
199,1994,working fulltime,49.0,no,iap,14.0,pacific,0.0,1.0,1.0,$25000 or more,pacific,once a month,iap,1.0,0,0.0,0,1,0,1.0,0.0,1.0,1
200,1994,working parttime,25.0,no,iap,13.0,pacific,1.0,0.0,0.0,$25000 or more,pacific,once a year,iap,4.0,1,1.0,0,1,0,0.0,0.0,0.0,2
201,1994,working fulltime,45.0,no,iap,12.0,pacific,0.0,1.0,1.0,$25000 or more,pacific,never,iap,2.0,0,1.0,0,0,0,0.0,0.0,0.0,1
202,1994,working fulltime,36.0,no,iap,13.0,w. sou. central,0.0,2.0,0.0,$25000 or more,pacific,sevrl times a yr,iap,2.9040189927081568,0,0.0,0,1,0,1.0,0.0,0.0,1
203,1994,working fulltime,51.0,no,iap,16.0,pacific,0.0,0.0,0.0,$25000 or more,pacific,lt once a year,yes,2.0,0,1.0,0,0,0,0.0,0.0,1.0,1
204,1994,working fulltime,34.0,no,iap,13.0,middle atlantic,0.0,0.0,0.0,$25000 or more,pacific,never,iap,3.0,0,1.0,0,0,0,0.0,0.0,1.0,0
205,1994,working fulltime,50.0,no,iap,16.0,pacific,0.0,0.0,0.0,$25000 or more,pacific,every week,yes,1.0,1,1.0,0,1,0,0.0,0.0,1.0,2
206,1994,retired,34.0,yes,iap,14.0,mountain,0.0,0.0,0.0,$15000 - 19999,pacific,lt once a year,iap,4.0,0,1.0,0,0,0,0.0,0.0,0.0,1
207,1994,working fulltime,66.0,no,iap,16.0,pacific,0.0,1.0,0.0,$25000 or more,pacific,every week,yes,1.0,1,1.0,0,1,0,0.0,0.0,1.0,2
208,1994,working fulltime,57.0,no,iap,13.0,pacific,0.0,0.0,0.0,$15000 - 19999,pacific,sevrl times a yr,iap,2.9040189927081568,0,1.0,0,1,0,1.0,0.0,1.0,1
209,1994,working parttime,29.0,no,iap,13.0,pacific,0.0,0.0,1.0,$25000 or more,pacific,every week,iap,0.0,0,1.0,0,1,0,0.0,0.0,1.0,1
210,1994,retired,46.0,no,iap,13.0,middle atlantic,0.0,0.0,0.0,$25000 or more,pacific,every week,iap,3.0,0,1.0,0,1,0,0.0,0.0,0.0,1
211,1994,working parttime,27.0,no,iap,14.0,pacific,0.0,0.0,2.0,$25000 or more,pacific,sevrl times a yr,iap,2.9040189927081568,0,1.0,0,0,0,1.0,0.0,1.0,0
212,1994,working fulltime,39.0,yes,iap,12.0,pacific,0.0,0.0,0.0,$25000 or more,pacific,once a year,iap,3.0,1,1.0,0,0,0,0.0,0.0,1.0,2
213,1994,retired,49.0,no,iap,16.0,middle atlantic,0.0,0.0,0.0,$20000 - 24999,pacific,sevrl times a yr,iap,2.9040189927081568,0,1.0,0,0,0,1.0,0.0,0.0,0
214,1994,working fulltime,22.0,yes,iap,12.0,middle atlantic,0.0,0.0,0.0,$20000 - 24999,pacific,once a year,iap,8.0,0,1.0,0,1,0,0.0,0.0,0.0,1
215,1994,keeping house,73.0,no,iap,16.0,w. sou. central,0.0,0.0,0.0,$20000 - 24999,pacific,sevrl times a yr,iap,2.9040189927081568,0,1.0,0,1,0,1.0,0.0,0.0,1
216,1994,retired,58.0,no,iap,16.0,foreign,0.0,0.0,0.0,$25000 or more,pacific,once a year,iap,4.0,1,1.0,0,0,0,0.0,0.0,1.0,2
217,1994,working parttime,46.0,no,iap,17.0,pacific,0.0,0.0,1.0,$25000 or more,pacific,every week,iap,0.0,0,0.0,0,1,0,0.0,0.0,1.0,1
218,1994,working fulltime,49.0,no,iap,14.0,pacific,0.0,0.0,0.0,$25000 or more,pacific,once a year,iap,3.0,1,1.0,0,1,0,0.0,0.0,0.0,2
219,1994,working fulltime,51.0,no,iap,19.0,foreign,2.0,1.0,0.0,$25000 or more,pacific,2-3x a month,iap,2.0,0,1.0,0,0,0,1.0,0.0,1.0,1
220,1994,working parttime,52.0,no,iap,13.0,pacific,0.0,0.0,0.0,$25000 or more,pacific,every week,iap,4.0,0,1.0,0,1,0,0.0,0.0,0.0,0
221,1994,working fulltime,66.0,no,iap,16.0,pacific,0.0,0.0,0.0,$25000 or more,pacific,never,iap,1.0,0,0.0,0,1,0,0.0,0.0,0.0,1
222,1994,working fulltime,65.0,no,iap,16.0,foreign,2.0,0.0,0.0,$25000 or more,pacific,2-3x a month,iap,1.0,0,1.0,0,1,0,1.0,0.0,1.0,1
223,1994,"unempl, laid off",59.0,no,iap,16.0,w. nor. central,0.0,0.0,0.0,$25000 or more,pacific,once a year,iap,3.0,0,0.0,0,0,0,0.0,0.0,0.0,1
224,1994,retired,66.0,no,iap,12.0,new england,0.0,0.0,0.0,$25000 or more,pacific,sevrl times a yr,iap,2.9040189927081568,0,1.0,0,1,0,1.0,0.0,0.0,1
225,1994,working parttime,51.0,no,iap,14.0,pacific,0.0,0.0,0.0,$25000 or more,pacific,once a month,yes,2.9040189927081568,0,1.0,0,1,0,1.0,0.0,0.0,1
226,1994,working fulltime,44.0,no,iap,17.0,pacific,0.0,0.0,0.0,$25000 or more,pacific,once a year,iap,2.9040189927081568,0,1.0,0,1,0,0.0,0.0,0.0,1
227,1994,working fulltime,65.0,no,iap,12.0,pacific,1.0,0.0,0.0,$20000 - 24999,pacific,never,iap,5.0,0,0.0,1,1,1,0.0,0.0,1.0,0
228,1994,working fulltime,52.0,no,iap,16.0,foreign,0.0,0.0,0.0,$25000 or more,pacific,every week,iap,4.0,0,1.0,0,1,0,0.0,0.0,1.0,1
229,1994,working fulltime,21.0,no,yes,12.0,foreign,0.0,0.0,0.0,$10000 - 14999,pacific,sevrl times a yr,iap,2.9040189927081568,1,0.0,0,1,0,1.0,0.0,1.0,2
230,1994,working fulltime,52.0,no,iap,15.0,pacific,0.0,0.0,0.0,$25000 or more,pacific,once a month,iap,2.0,0,0.0,0,0,0,1.0,0.0,0.0,1
231,1994,keeping house,63.0,no,iap,17.0,foreign,0.0,0.0,1.0,$7000 to 7999,pacific,once a year,iap,2.0,0,1.0,0,1,0,0.0,0.0,0.0,0
232,1994,retired,34.0,no,iap,12.0,pacific,0.0,0.0,0.0,$25000 or more,pacific,never,iap,5.0,1,1.0,0,0,0,0.0,0.0,0.0,2
233,1994,working parttime,45.0,no,iap,16.0,mountain,0.0,0.0,0.0,$25000 or more,pacific,once a year,iap,1.0,0,1.0,0,0,0,0.0,0.0,1.0,1
234,1994,working fulltime,52.0,no,iap,16.0,e. nor. central,0.0,0.0,0.0,$25000 or more,pacific,never,iap,2.9040189927081568,1,1.0,0,1,0,0.0,0.0,0.0,2
235,1994,working fulltime,64.0,no,iap,18.0,foreign,0.0,0.0,0.0,$25000 or more,pacific,once a month,iap,2.0,1,1.0,0,0,0,1.0,0.0,1.0,2
236,1994,working fulltime,36.0,no,iap,16.0,foreign,0.0,0.0,0.0,$25000 or more,pacific,never,iap,2.9040189927081568,0,1.0,0,1,0,0.0,0.0,0.0,0
237,1994,working fulltime,46.0,no,iap,13.0,e. nor. central,0.0,0.0,0.0,$25000 or more,pacific,once a year,iap,2.0,0,1.0,0,1,0,0.0,0.0,1.0,1
238,1994,working parttime,34.0,yes,iap,14.0,pacific,0.0,1.0,0.0,$25000 or more,pacific,once a year,yes,2.9040189927081568,0,1.0,0,1,0,0.0,0.0,1.0,1
239,1994,school,46.0,no,iap,15.0,foreign,0.0,0.0,0.0,$1000 to 2999,pacific,every week,iap,2.9040189927081568,0,1.0,0,1,0,0.0,0.0,0.0,1
240,1994,working fulltime,46.0,no,iap,13.0,pacific,0.0,1.0,1.0,$20000 - 24999,pacific,every week,iap,2.9040189927081568,0,1.0,0,1,0,0.0,0.0,0.0,1
241,1994,working fulltime,47.0,no,iap,15.0,pacific,1.0,0.0,0.0,$25000 or more,pacific,sevrl times a yr,iap,2.9040189927081568,0,0.0,0,1,0,1.0,0.0,1.0,1
242,1994,working parttime,27.0,no,iap,12.0,pacific,0.0,0.0,0.0,$3000 to 3999,pacific,every week,iap,1.0,1,1.0,0,1,0,0.0,0.0,1.0,2
243,1994,working fulltime,35.0,no,iap,16.0,foreign,0.0,1.0,0.0,$25000 or more,pacific,every week,iap,2.0,0,1.0,0,1,0,0.0,0.0,0.0,1
244,1994,keeping house,51.0,no,iap,12.0,w. nor. central,0.0,0.0,0.0,$25000 or more,pacific,every week,iap,4.0,0,1.0,0,1,0,0.0,0.0,0.0,1
245,1994,working fulltime,44.0,yes,iap,14.0,pacific,0.0,0.0,0.0,$25000 or more,pacific,never,iap,2.0,1,1.0,0,1,0,0.0,0.0,1.0,2
246,1994,working fulltime,72.0,no,iap,16.0,foreign,1.0,1.0,0.0,$25000 or more,pacific,never,iap,2.9040189927081568,0,1.0,0,0,0,0.0,0.0,0.0,1
247,1994,keeping house,69.0,no,iap,17.0,foreign,2.0,0.0,0.0,$25000 or more,pacific,never,iap,2.9040189927081568,0,1.0,0,1,0,0.0,0.0,0.0,1
248,1994,working fulltime,36.0,no,iap,13.0,pacific,1.0,0.0,0.0,$25000 or more,pacific,never,yes,5.0,0,0.0,1,1,1,0.0,0.0,1.0,1
249,1994,working parttime,47.0,no,iap,15.0,pacific,1.0,2.0,0.0,$25000 or more,pacific,more thn once wk,iap,2.0,0,1.0,0,0,0,0.0,1.0,1.0,1
250,1994,school,43.87754099367439,no,iap,11.0,pacific,0.0,0.0,0.0,$25000 or more,pacific,once a month,yes,3.0,1,0.0,0,0,0,1.0,0.0,0.0,2
251,1994,working fulltime,75.0,no,iap,19.0,pacific,0.0,0.0,0.0,$25000 or more,pacific,every week,iap,1.0,0,1.0,0,0,0,0.0,0.0,0.0,1
252,1994,retired,31.0,no,iap,12.0,w. sou. central,0.0,0.0,0.0,$15000 - 19999,pacific,never,iap,2.9040189927081568,0,0.0,0,0,0,0.0,0.0,1.0,0
253,1994,working fulltime,46.0,yes,iap,14.0,pacific,0.0,0.0,1.0,$25000 or more,pacific,once a year,yes,1.0,0,1.0,0,1,0,0.0,0.0,1.0,1
254,1994,working fulltime,47.0,no,iap,16.0,pacific,0.0,0.0,0.0,$25000 or more,pacific,sevrl times a yr,yes,2.9040189927081568,0,1.0,0,0,0,1.0,0.0,0.0,1
255,1994,working fulltime,44.0,no,iap,16.0,pacific,1.0,1.0,0.0,$25000 or more,pacific,every week,iap,1.0,1,1.0,0,1,0,0.0,0.0,1.0,2
256,1994,retired,33.0,yes,iap,14.0,pacific,0.0,0.0,0.0,$15000 - 19999,pacific,lt once a year,iap,2.9040189927081568,0,0.0,0,0,0,0.0,0.0,1.0,0
257,1994,working fulltime,40.0,no,iap,12.0,pacific,1.0,0.0,0.0,$25000 or more,pacific,lt once a year,iap,5.0,1,1.0,0,1,0,0.0,0.0,1.0,2
258,1994,working fulltime,64.0,no,iap,16.0,e. nor. central,0.0,0.0,0.0,$25000 or more,pacific,2-3x a month,iap,2.9040189927081568,0,1.0,0,1,0,1.0,0.0,0.0,1
259,1994,working fulltime,47.0,no,iap,19.0,foreign,0.0,0.0,0.0,$25000 or more,pacific,never,iap,2.0,0,1.0,0,1,0,0.0,0.0,0.0,1
260,1994,keeping house,40.0,no,iap,12.0,pacific,2.0,0.0,0.0,$25000 or more,pacific,sevrl times a yr,iap,8.0,1,0.0,0,1,0,1.0,0.0,1.0,2
261,1994,working parttime,32.0,no,iap,14.0,pacific,0.0,0.0,0.0,$10000 - 14999,pacific,once a year,iap,1.0,0,1.0,0,0,0,0.0,0.0,0.0,1
262,1994,working fulltime,30.0,no,iap,12.0,pacific,1.0,1.0,0.0,$25000 or more,pacific,lt once a year,yes,2.9040189927081568,0,0.0,0,1,0,0.0,0.0,0.0,1
263,1994,working fulltime,51.0,no,iap,16.0,new england,1.0,0.0,0.0,$25000 or more,pacific,every week,iap,1.0,0,0.0,0,0,0,0.0,0.0,0.0,0
264,1994,retired,29.0,yes,iap,14.0,pacific,0.0,0.0,0.0,$15000 - 19999,pacific,once a year,iap,2.0,0,1.0,0,0,0,0.0,0.0,0.0,1
265,1994,working fulltime,37.0,no,iap,12.0,pacific,0.0,0.0,0.0,$10000 - 14999,pacific,never,yes,4.0,0,0.0,0,0,0,0.0,0.0,1.0,0
266,1994,working fulltime,66.0,no,iap,17.0,w. nor. central,0.0,0.0,0.0,$25000 or more,pacific,never,yes,2.9040189927081568,0,0.0,0,1,0,0.0,0.0,1.0,1
267,1994,working fulltime,34.0,no,iap,13.0,foreign,0.0,0.0,0.0,$25000 or more,pacific,never,iap,2.9040189927081568,0,1.0,0,1,0,0.0,0.0,1.0,1
268,1994,working fulltime,39.0,no,iap,12.0,pacific,0.0,0.0,0.0,$25000 or more,pacific,2-3x a month,iap,2.0,0,0.0,0,1,0,1.0,0.0,1.0,1
269,1994,working fulltime,44.0,no,iap,12.0,pacific,0.0,0.0,1.0,$25000 or more,pacific,never,iap,2.9040189927081568,0,1.0,0,1,0,0.0,0.0,0.0,0
270,1994,temp not working,37.0,no,iap,12.0,middle atlantic,0.0,2.0,0.0,$25000 or more,pacific,once a year,iap,2.9040189927081568,0,1.0,0,1,0,0.0,0.0,1.0,0
271,1994,working fulltime,50.0,no,iap,15.0,pacific,0.0,0.0,0.0,$25000 or more,pacific,never,iap,3.0,0,1.0,0,0,0,0.0,0.0,0.0,1
272,1994,working fulltime,40.0,no,iap,13.0,e. nor. central,0.0,0.0,0.0,$20000 - 24999,pacific,sevrl times a yr,iap,6.0,0,1.0,0,1,0,1.0,0.0,1.0,0
273,1994,working fulltime,57.0,no,iap,14.0,middle atlantic,0.0,0.0,0.0,$20000 - 24999,pacific,sevrl times a yr,iap,2.9040189927081568,0,1.0,0,1,0,1.0,0.0,1.0,1
274,1994,"unempl, laid off",46.0,yes,iap,14.0,pacific,0.0,0.0,0.0,$25000 or more,pacific,never,iap,3.0,0,1.0,0,1,0,0.0,0.0,0.0,1
275,1994,working fulltime,30.0,no,iap,11.0,pacific,1.0,1.0,0.0,$25000 or more,pacific,once a year,iap,2.0,0,1.0,0,0,0,0.0,0.0,0.0,1
276,1994,working fulltime,57.0,no,iap,13.0,pacific,1.0,0.0,0.0,$25000 or more,pacific,never,iap,2.0,1,0.0,0,1,0,0.0,0.0,0.0,2
277,1994,working fulltime,46.0,no,iap,14.0,pacific,0.0,0.0,1.0,$25000 or more,pacific,sevrl times a yr,iap,2.9040189927081568,0,1.0,0,1,0,1.0,0.0,0.0,1
278,1994,working fulltime,31.0,yes,iap,15.0,w. sou. central,0.0,0.0,0.0,$25000 or more,pacific,nrly every week,iap,2.0,0,1.0,1,1,1,0.0,1.0,1.0,0
279,1994,working parttime,41.0,no,iap,16.0,foreign,0.0,1.0,0.0,$20000 - 24999,pacific,lt once a year,iap,2.0,0,1.0,0,1,0,0.0,0.0,0.0,1
280,1994,retired,46.0,no,iap,12.0,e. nor. central,0.0,0.0,0.0,$25000 or more,pacific,once a year,iap,4.0,1,0.0,0,1,0,0.0,0.0,0.0,2
281,1994,working fulltime,30.0,no,iap,10.0,e. nor. central,0.0,0.0,0.0,$15000 - 19999,pacific,once a year,iap,3.0,1,1.0,0,0,0,0.0,0.0,1.0,2
282,1994,working parttime,36.0,no,iap,10.0,pacific,0.0,0.0,0.0,$1000 to 2999,pacific,never,iap,2.9040189927081568,0,0.0,0,0,0,0.0,0.0,1.0,0
283,1994,retired,29.0,no,iap,11.0,pacific,0.0,0.0,0.0,$15000 - 19999,pacific,lt once a year,iap,2.9040189927081568,0,0.0,0,0,0,0.0,0.0,0.0,0
284,1994,working fulltime,52.0,no,yes,12.0,e. sou. central,0.0,0.0,1.0,$20000 - 24999,pacific,once a month,iap,2.0,0,1.0,1,0,0,1.0,0.0,0.0,1
285,1994,retired,17.0,yes,iap,8.0,e. nor. central,0.0,0.0,0.0,$6000 to 6999,pacific,never,iap,10.0,0,1.0,0,1,0,0.0,0.0,0.0,1
286,1994,working fulltime,54.0,no,iap,12.0,pacific,2.0,0.0,0.0,$25000 or more,pacific,once a year,iap,2.0,1,1.0,0,0,0,0.0,0.0,1.0,2
287,1994,keeping house,43.87754099367439,no,iap,11.0,pacific,0.0,1.0,0.0,$25000 or more,pacific,once a year,iap,7.0,0,0.0,0,0,0,0.0,0.0,0.0,1
288,1994,working fulltime,36.0,no,iap,12.0,foreign,0.0,1.0,0.0,$25000 or more,pacific,every week,iap,2.0,1,1.0,0,0,0,0.0,0.0,1.0,2
289,1994,retired,49.0,no,iap,14.0,w. nor. central,0.0,0.0,0.0,$25000 or more,pacific,2-3x a month,yes,4.0,0,0.0,0,0,0,1.0,0.0,0.0,1
290,1994,working fulltime,34.0,no,iap,14.0,pacific,0.0,1.0,1.0,$15000 - 19999,pacific,2-3x a month,iap,2.9040189927081568,0,1.0,1,1,1,1.0,0.0,1.0,1
291,1994,working parttime,42.0,no,iap,12.0,pacific,1.0,0.0,0.0,$7000 to 7999,pacific,more thn once wk,iap,0.0,1,1.0,0,1,0,0.0,1.0,1.0,2
292,1994,school,44.0,no,iap,16.0,pacific,2.0,1.0,1.0,$10000 - 14999,pacific,once a year,iap,2.9040189927081568,1,0.0,0,1,0,0.0,0.0,0.0,2
293,1994,working fulltime,34.0,no,iap,13.0,pacific,0.0,1.0,0.0,$20000 - 24999,pacific,every week,iap,2.9040189927081568,1,0.0,0,1,0,0.0,0.0,1.0,2
